scene_id,cand_id,scene_dur,speech_dur,silence_dur,n_silence_windows,n_visual_events,n_tokens,TTS_speech_dur,fits_silence,human_AD_text,gen_AD_text,human_AD_sim,quality_score,tvad_name,AD_start,AD_end
s1631,A,0.9139999999999873,,,,5,7,2.8,,A beautiful blonde.,Phoebe and Rachel look at each other.,0.1440846174955368,0.1440846174955368,friends_s03e24_seg02_clip_05,514.76,515.674
s1631,B,0.9139999999999873,,,,5,4,1.6,,A beautiful blonde.,Rachel and Phoebe chat.,0.11783097684383392,0.11783097684383392,friends_s03e24_seg02_clip_05,514.76,515.674
s1631,C,0.9139999999999873,,,,5,7,2.8,,A beautiful blonde.,Phoebe and Rachel gaze at each other.,0.1328575164079666,0.1328575164079666,friends_s03e24_seg02_clip_05,514.76,515.674
s1631,D,0.9139999999999873,,,,5,4,1.6,,A beautiful blonde.,Rachel and Phoebe converse.,0.12929388880729675,0.12929388880729675,friends_s03e24_seg02_clip_05,514.76,515.674
s1631,E,0.9139999999999873,,,,5,6,2.4,,A beautiful blonde.,Phoebe and Rachel share a glance.,0.18971744179725647,0.18971744179725647,friends_s03e24_seg02_clip_05,514.76,515.674
s1632,A,1.0559999999999263,,,,5,4,1.6,,She forces a smile.,Phoebe points at Rachel.,0.28196287155151367,0.28196287155151367,friends_s03e24_seg02_clip_05,532.772,533.828
s1632,B,1.0559999999999263,,,,5,4,1.6,,She forces a smile.,Rachel and Phoebe gaze.,0.28265225887298584,0.28265225887298584,friends_s03e24_seg02_clip_05,532.772,533.828
s1632,C,1.0559999999999263,,,,5,4,1.6,,She forces a smile.,Phoebe gestures at Rachel.,0.44439148902893066,0.44439148902893066,friends_s03e24_seg02_clip_05,532.772,533.828
s1632,D,1.0559999999999263,,,,5,4,1.6,,She forces a smile.,Rachel and Phoebe stare.,0.33871227502822876,0.33871227502822876,friends_s03e24_seg02_clip_05,532.772,533.828
s1632,E,1.0559999999999263,,,,5,4,1.6,,She forces a smile.,Phoebe points at her.,0.35983648896217346,0.35983648896217346,friends_s03e24_seg02_clip_05,532.772,533.828
s1633,A,2.355000000000018,,,,5,9,3.6,,Phoebe glances inside and shrugs.,Rachel and Phoebe walk out of the coffee shop.,0.5153211355209351,0.5153211355209351,friends_s03e24_seg02_clip_06,567.592,569.947
s1633,B,2.355000000000018,,,,5,10,4.0,,Phoebe glances inside and shrugs.,Rachel and Phoebe enter and exit the coffee shop together.,0.5045803785324097,0.5045803785324097,friends_s03e24_seg02_clip_06,567.592,569.947
s1633,C,2.355000000000018,,,,5,13,5.2,,Phoebe glances inside and shrugs.,Phoebe and Rachel walk in and then walk out of the coffee shop.,0.5697935819625854,0.5697935819625854,friends_s03e24_seg02_clip_06,567.592,569.947
s1633,D,2.355000000000018,,,,5,11,4.4,,Phoebe glances inside and shrugs.,Rachel and Phoebe go in and out of the coffee shop.,0.5618864297866821,0.5618864297866821,friends_s03e24_seg02_clip_06,567.592,569.947
s1633,E,2.355000000000018,,,,5,10,4.0,,Phoebe glances inside and shrugs.,Rachel and Phoebe enter and leave the coffee shop together.,0.4977385699748993,0.4977385699748993,friends_s03e24_seg02_clip_06,567.592,569.947
s1634,A,4.546999999999912,,,,5,9,3.6,,"At work, Chandler bends over to grab a cup for the water cooler as his boss rounds a corner.",Rachel looks concerned as she talks to someone off-screen.,0.23823441565036774,0.23823441565036774,friends_s03e24_seg02_clip_06,576.95,581.497
s1634,B,4.546999999999912,,,,5,10,4.0,,"At work, Chandler bends over to grab a cup for the water cooler as his boss rounds a corner.",Rachel's concerned expression grows as she gazes at someone unseen.,0.235544353723526,0.235544353723526,friends_s03e24_seg02_clip_06,576.95,581.497
s1634,C,4.546999999999912,,,,5,10,4.0,,"At work, Chandler bends over to grab a cup for the water cooler as his boss rounds a corner.",Rachel's face shows concern as she engages in a conversation.,0.3120306134223938,0.3120306134223938,friends_s03e24_seg02_clip_06,576.95,581.497
s1634,D,4.546999999999912,,,,5,12,4.8,,"At work, Chandler bends over to grab a cup for the water cooler as his boss rounds a corner.",Rachel's worried expression is evident as she talks to an unseen person.,0.22952018678188324,0.22952018678188324,friends_s03e24_seg02_clip_06,576.95,581.497
s1634,E,4.546999999999912,,,,5,10,4.0,,"At work, Chandler bends over to grab a cup for the water cooler as his boss rounds a corner.",Rachel's concerned eyes are fixed on someone not in view.,0.23583200573921204,0.23583200573921204,friends_s03e24_seg02_clip_06,576.95,581.497
s1635,A,0.8730000000000473,,,,5,4,1.6,,Chandler straightens up.,Chandler looks at Doug.,0.6318163871765137,0.6318163871765137,friends_s03e24_seg02_clip_06,583.771,584.644
s1635,B,0.8730000000000473,,,,5,4,1.6,,Chandler straightens up.,Doug holds his phone.,0.17004908621311188,0.17004908621311188,friends_s03e24_seg02_clip_06,583.771,584.644
s1635,C,0.8730000000000473,,,,5,4,1.6,,Chandler straightens up.,Chandler gazes at Doug.,0.6056829690933228,0.6056829690933228,friends_s03e24_seg02_clip_06,583.771,584.644
s1635,D,0.8730000000000473,,,,5,4,1.6,,Chandler straightens up.,Doug stares at phone.,0.19031915068626404,0.19031915068626404,friends_s03e24_seg02_clip_06,583.771,584.644
s1635,E,0.8730000000000473,,,,5,4,1.6,,Chandler straightens up.,Chandler looks at phone.,0.6020196080207825,0.6020196080207825,friends_s03e24_seg02_clip_06,583.771,584.644
s1636,A,0.8929999999999154,,,,5,4,1.6,,Chandler jumps back.,Chandler points at Doug.,0.5522096157073975,0.5522096157073975,friends_s03e24_seg02_clip_06,588.604,589.497
s1636,B,0.8929999999999154,,,,5,4,1.6,,Chandler jumps back.,Doug is pointed at.,0.19114670157432556,0.19114670157432556,friends_s03e24_seg02_clip_06,588.604,589.497
s1636,C,0.8929999999999154,,,,5,4,1.6,,Chandler jumps back.,Chandler gestures to Doug.,0.6377819180488586,0.6377819180488586,friends_s03e24_seg02_clip_06,588.604,589.497
s1636,D,0.8929999999999154,,,,5,4,1.6,,Chandler jumps back.,Chandler points to Doug.,0.5947001576423645,0.5947001576423645,friends_s03e24_seg02_clip_06,588.604,589.497
s1636,E,0.8929999999999154,,,,5,5,2.0,,Chandler jumps back.,Doug is being pointed out.,0.1626792997121811,0.1626792997121811,friends_s03e24_seg02_clip_06,588.604,589.497
s1637,A,0.6290000000000191,,,,5,4,1.6,,He spanks him.,Doug looks at Chandler.,0.2598033845424652,0.2598033845424652,friends_s03e24_seg02_clip_06,594.512,595.141
s1637,B,0.6290000000000191,,,,5,3,1.2,,He spanks him.,Chandler faces Doug.,0.27688559889793396,0.27688559889793396,friends_s03e24_seg02_clip_06,594.512,595.141
s1637,C,0.6290000000000191,,,,5,4,1.6,,He spanks him.,Doug and Chandler gaze.,0.21127240359783173,0.21127240359783173,friends_s03e24_seg02_clip_06,594.512,595.141
s1637,D,0.6290000000000191,,,,5,5,2.0,,He spanks him.,They stare at each other.,0.14084269106388092,0.14084269106388092,friends_s03e24_seg02_clip_06,594.512,595.141
s1637,E,0.6290000000000191,,,,5,4,1.6,,He spanks him.,Doug and Chandler look.,0.16407103836536407,0.16407103836536407,friends_s03e24_seg02_clip_06,594.512,595.141
s1638,A,0.4680000000000746,,,,5,3,1.2,,He leaves.,Chandler walks away.,0.5262831449508667,0.5262831449508667,friends_s03e24_seg02_clip_06,599.545,600.013
s1638,B,0.4680000000000746,,,,5,4,1.6,,He leaves.,Doug and Chandler laugh.,0.1668887734413147,0.1668887734413147,friends_s03e24_seg02_clip_06,599.545,600.013
s1638,C,0.4680000000000746,,,,5,4,1.6,,He leaves.,Chandler and Doug stare.,0.13880984485149384,0.13880984485149384,friends_s03e24_seg02_clip_06,599.545,600.013
s1638,D,0.4680000000000746,,,,5,3,1.2,,He leaves.,Chandler leaves Doug.,0.549759030342102,0.549759030342102,friends_s03e24_seg02_clip_06,599.545,600.013
s1638,E,0.4680000000000746,,,,5,4,1.6,,He leaves.,Chandler and Doug look.,0.08065968006849289,0.08065968006849289,friends_s03e24_seg02_clip_06,599.545,600.013
s1639,A,1.0599999999999454,,,,5,4,1.6,,His boss spanks him.,Doug looks at Chandler.,0.16538025438785553,0.16538025438785553,friends_s03e24_seg02_clip_07,626.288,627.348
s1639,B,1.0599999999999454,,,,5,5,2.0,,His boss spanks him.,Chandler watches Doug walk away.,0.24634167551994324,0.24634167551994324,friends_s03e24_seg02_clip_07,626.288,627.348
s1639,C,1.0599999999999454,,,,5,6,2.4,,His boss spanks him.,"Doug holds popcorn, looks at Chandler.",0.14208553731441498,0.14208553731441498,friends_s03e24_seg02_clip_07,626.288,627.348
s1639,D,1.0599999999999454,,,,5,6,2.4,,His boss spanks him.,Chandler stares at Doug's blue jacket.,0.22937273979187012,0.22937273979187012,friends_s03e24_seg02_clip_07,626.288,627.348
s1639,E,1.0599999999999454,,,,5,5,2.0,,His boss spanks him.,"Doug walks, holds popcorn, away.",0.21537266671657562,0.21537266671657562,friends_s03e24_seg02_clip_07,626.288,627.348
s1640,A,5.303999999999974,,,,5,15,6.0,,"At a UFC match, Ross carries a bucket of popcorn and a huge cup of soda over to his seat beside Monica.","Chandler Bing and Doug sit together, each holding a drink and a bucket of popcorn.",0.43557873368263245,0.43557873368263245,friends_s03e24_seg02_clip_07,627.969,633.273
s1640,B,5.303999999999974,,,,5,18,7.2,,"At a UFC match, Ross carries a bucket of popcorn and a huge cup of soda over to his seat beside Monica.","Chandler Bing talks to Doug, who holds a drink and a bucket of popcorn, as they sit together.",0.44521626830101013,0.44521626830101013,friends_s03e24_seg02_clip_07,627.969,633.273
s1640,C,5.303999999999974,,,,5,15,6.0,,"At a UFC match, Ross carries a bucket of popcorn and a huge cup of soda over to his seat beside Monica.",Doug holds a drink and a bucket of popcorn while Chandler Bing chats with him.,0.4469400942325592,0.4469400942325592,friends_s03e24_seg02_clip_07,627.969,633.273
s1640,D,5.303999999999974,,,,5,14,5.6,,"At a UFC match, Ross carries a bucket of popcorn and a huge cup of soda over to his seat beside Monica.",Chandler Bing and Doug engage in conversation while holding drinks and buckets of popcorn.,0.431485652923584,0.431485652923584,friends_s03e24_seg02_clip_07,627.969,633.273
s1640,E,5.303999999999974,,,,5,19,7.6,,"At a UFC match, Ross carries a bucket of popcorn and a huge cup of soda over to his seat beside Monica.","The scene shows Chandler Bing and Doug sitting together, both holding drinks and buckets of popcorn, as they talk.",0.466704398393631,0.466704398393631,friends_s03e24_seg02_clip_07,627.969,633.273
s1641,A,2.8010000000000446,,,,5,10,4.0,,The Gellers stand and applaud as Pete and his trainers run out.,Monica and Ross run out of the smoke cloud together.,0.2944285273551941,0.2944285273551941,friends_s03e24_seg02_clip_08,663.584,666.385
s1641,B,2.8010000000000446,,,,5,10,4.0,,The Gellers stand and applaud as Pete and his trainers run out.,"Monica and Ross exit the smoke cloud, hand in hand.",0.2534712553024292,0.2534712553024292,friends_s03e24_seg02_clip_08,663.584,666.385
s1641,C,2.8010000000000446,,,,5,10,4.0,,The Gellers stand and applaud as Pete and his trainers run out.,"Ross and Monica emerge from the smoke, side by side.",0.23141080141067505,0.23141080141067505,friends_s03e24_seg02_clip_08,663.584,666.385
s1641,D,2.8010000000000446,,,,5,10,4.0,,The Gellers stand and applaud as Pete and his trainers run out.,"Monica and Ross run out of the smoke, in tandem.",0.3751191794872284,0.3751191794872284,friends_s03e24_seg02_clip_08,663.584,666.385
s1641,E,2.8010000000000446,,,,5,10,4.0,,The Gellers stand and applaud as Pete and his trainers run out.,"Ross and Monica step out of the smoke cloud, united.",0.26784271001815796,0.26784271001815796,friends_s03e24_seg02_clip_08,663.584,666.385
s1642,A,2.341000000000008,,,,5,9,3.6,,Pete wears a martial arts uniform as he enters the ring.,"Pete Becker stands in the ring, holding a microphone.",0.5301914215087891,0.5301914215087891,friends_s03e24_seg02_clip_08,669.606,671.947
s1642,B,2.341000000000008,,,,5,8,3.2,,Pete wears a martial arts uniform as he enters the ring.,Pete Becker holds a microphone in the ring.,0.5313687920570374,0.5313687920570374,friends_s03e24_seg02_clip_08,669.606,671.947
s1642,C,2.341000000000008,,,,5,9,3.6,,Pete wears a martial arts uniform as he enters the ring.,Pete Becker stands in the ring with a microphone.,0.5359252095222473,0.5359252095222473,friends_s03e24_seg02_clip_08,669.606,671.947
s1642,D,2.341000000000008,,,,5,9,3.6,,Pete wears a martial arts uniform as he enters the ring.,"Pete Becker holds a microphone in the ring, speaking.",0.519961416721344,0.519961416721344,friends_s03e24_seg02_clip_08,669.606,671.947
s1642,E,2.341000000000008,,,,5,11,4.4,,Pete wears a martial arts uniform as he enters the ring.,Pete Becker stands in the ring with a microphone in hand.,0.5302812457084656,0.5302812457084656,friends_s03e24_seg02_clip_08,669.606,671.947
s1643,A,3.2210000000000036,,,,5,11,4.4,,Ross stops booing as he sees Tank lumbering into the ring.,"Monica talks to Ross while Pete looks on, smoking a cigarette.",0.4090315103530884,0.4090315103530884,friends_s03e24_seg02_clip_08,688.556,691.777
s1643,B,3.2210000000000036,,,,5,10,4.0,,Ross stops booing as he sees Tank lumbering into the ring.,"Pete stands next to Monica and Ross, watching them converse.",0.3803067207336426,0.3803067207336426,friends_s03e24_seg02_clip_08,688.556,691.777
s1643,C,3.2210000000000036,,,,5,12,4.8,,Ross stops booing as he sees Tank lumbering into the ring.,"Ross smokes a cigarette as Monica chats with him, with Pete nearby.",0.4034038782119751,0.4034038782119751,friends_s03e24_seg02_clip_08,688.556,691.777
s1643,D,3.2210000000000036,,,,5,11,4.4,,Ross stops booing as he sees Tank lumbering into the ring.,"Monica and Ross engage in a conversation, with Pete observing, smoking.",0.3775160312652588,0.3775160312652588,friends_s03e24_seg02_clip_08,688.556,691.777
s1643,E,3.2210000000000036,,,,5,14,5.6,,Ross stops booing as he sees Tank lumbering into the ring.,"Ross puffs on a cigarette as Monica talks to him, with Pete standing nearby.",0.3640516996383667,0.3640516996383667,friends_s03e24_seg02_clip_08,688.556,691.777
s1644,A,2.86099999999999,,,,5,9,3.6,,The large bearded man wears a white t-shirt that says Tank.,"Pete looks at Ross, who gazes back at him.",0.08563590794801712,0.08563590794801712,friends_s03e24_seg02_clip_08,692.318,695.179
s1644,B,2.86099999999999,,,,5,11,4.4,,The large bearded man wears a white t-shirt that says Tank.,"Pete stands before Ross, who sits and looks up at him.",0.145828515291214,0.145828515291214,friends_s03e24_seg02_clip_08,692.318,695.179
s1644,C,2.86099999999999,,,,5,8,3.2,,The large bearded man wears a white t-shirt that says Tank.,"Ross sits, and Pete stands, gazing at him.",0.09392758458852768,0.09392758458852768,friends_s03e24_seg02_clip_08,692.318,695.179
s1644,D,2.86099999999999,,,,5,8,3.2,,The large bearded man wears a white t-shirt that says Tank.,"Pete and Ross face each other, eyes locked.",0.04052875190973282,0.04052875190973282,friends_s03e24_seg02_clip_08,692.318,695.179
s1644,E,2.86099999999999,,,,5,9,3.6,,The large bearded man wears a white t-shirt that says Tank.,"Ross sits, and Pete stands, looking at him intently.",0.10873551666736603,0.10873551666736603,friends_s03e24_seg02_clip_08,692.318,695.179
s1645,A,1.7009999999999081,,,,5,7,2.8,,Monica runs up to Pete's side of the ring.,"Pete looks at Ross, who looks back.",0.5116641521453857,0.5116641521453857,friends_s03e24_seg02_clip_08,695.839,697.54
s1645,B,1.7009999999999081,,,,5,7,2.8,,Monica runs up to Pete's side of the ring.,"Ross stands in front of Pete, engaged.",0.5358834266662598,0.5358834266662598,friends_s03e24_seg02_clip_08,695.839,697.54
s1645,C,1.7009999999999081,,,,5,6,2.4,,Monica runs up to Pete's side of the ring.,Pete and Ross face each other.,0.49833160638809204,0.49833160638809204,friends_s03e24_seg02_clip_08,695.839,697.54
s1645,D,1.7009999999999081,,,,5,7,2.8,,Monica runs up to Pete's side of the ring.,Ross and Pete have an intense stare.,0.4381546974182129,0.4381546974182129,friends_s03e24_seg02_clip_08,695.839,697.54
s1645,E,1.7009999999999081,,,,5,7,2.8,,Monica runs up to Pete's side of the ring.,The two men stand facing each other.,0.03323543444275856,0.03323543444275856,friends_s03e24_seg02_clip_08,695.839,697.54
s1646,A,2.1809999999999263,,,,5,9,3.6,,Tank strips off his shirt and tosses it aside.,Pete Becker stands before a crowd with Ross Geller.,0.07048500329256058,0.07048500329256058,friends_s03e24_seg02_clip_08,708.844,711.025
s1646,B,2.1809999999999263,,,,5,12,4.8,,Tank strips off his shirt and tosses it aside.,"Ross Geller faces a crowd, with a man in a cage nearby.",0.1583099067211151,0.1583099067211151,friends_s03e24_seg02_clip_08,708.844,711.025
s1646,C,2.1809999999999263,,,,5,11,4.4,,Tank strips off his shirt and tosses it aside.,Pete Becker talks to Ross Geller in front of a crowd.,0.07874565571546555,0.07874565571546555,friends_s03e24_seg02_clip_08,708.844,711.025
s1646,D,2.1809999999999263,,,,5,14,5.6,,Tank strips off his shirt and tosses it aside.,"The referee walks in front of a crowd, with a man in a cage.",0.17777182161808014,0.17777182161808014,friends_s03e24_seg02_clip_08,708.844,711.025
s1646,E,2.1809999999999263,,,,5,10,4.0,,Tank strips off his shirt and tosses it aside.,Ross Geller stands before a crowd with Pete Becker nearby.,0.06543425470590591,0.06543425470590591,friends_s03e24_seg02_clip_08,708.844,711.025
s1647,A,1.5600000000000591,,,,5,6,2.4,,Pete kisses Monica through the cage.,Monica holds a piece of paper.,0.43333175778388977,0.43333175778388977,friends_s03e24_seg02_clip_08,711.505,713.065
s1647,B,1.5600000000000591,,,,5,5,2.0,,Pete kisses Monica through the cage.,Ross looks at Monica's paper.,0.47369125485420227,0.47369125485420227,friends_s03e24_seg02_clip_08,711.505,713.065
s1647,C,1.5600000000000591,,,,5,6,2.4,,Pete kisses Monica through the cage.,Monica examines a piece of paper.,0.41662612557411194,0.41662612557411194,friends_s03e24_seg02_clip_08,711.505,713.065
s1647,D,1.5600000000000591,,,,5,5,2.0,,Pete kisses Monica through the cage.,Ross focuses on Monica's hand.,0.5235583782196045,0.5235583782196045,friends_s03e24_seg02_clip_08,711.505,713.065
s1647,E,1.5600000000000591,,,,5,5,2.0,,Pete kisses Monica through the cage.,Monica studies the paper carefully.,0.4444718062877655,0.4444718062877655,friends_s03e24_seg02_clip_08,711.505,713.065
s1648,A,1.8999999999999773,,,,5,9,3.6,,Tank grins as he pops his mouth guard in.,UFC puts on a mouth guard and walks around.,0.4400286078453064,0.4400286078453064,friends_s03e24_seg02_clip_09,720.407,722.307
s1648,B,1.8999999999999773,,,,5,6,2.4,,Tank grins as he pops his mouth guard in.,"UFC walks around, looking around cautiously.",0.22370372712612152,0.22370372712612152,friends_s03e24_seg02_clip_09,720.407,722.307
s1648,C,1.8999999999999773,,,,5,7,2.8,,Tank grins as he pops his mouth guard in.,UFC walks and looks around the area.,0.10879501700401306,0.10879501700401306,friends_s03e24_seg02_clip_09,720.407,722.307
s1648,D,1.8999999999999773,,,,5,6,2.4,,Tank grins as he pops his mouth guard in.,"UFC walks, examining the surroundings carefully.",0.11826464533805847,0.11826464533805847,friends_s03e24_seg02_clip_09,720.407,722.307
s1648,E,1.8999999999999773,,,,5,9,3.6,,Tank grins as he pops his mouth guard in.,UFC puts on a mouth guard and looks around.,0.4441973865032196,0.4441973865032196,friends_s03e24_seg02_clip_09,720.407,722.307
s1649,A,2.72199999999998,,,,5,9,3.6,,Tank walks toward Pete and scoops him up onto his shoulder.,"UFC jumps on UFC, then jumps on UFC again.",0.15382203459739685,0.15382203459739685,friends_s03e24_seg02_clip_09,726.12,728.842
s1649,B,2.72199999999998,,,,5,9,3.6,,Tank walks toward Pete and scoops him up onto his shoulder.,"UFC jumps on UFC, then jumps on UFC again.",0.15382203459739685,0.15382203459739685,friends_s03e24_seg02_clip_09,726.12,728.842
s1649,C,2.72199999999998,,,,5,9,3.6,,Tank walks toward Pete and scoops him up onto his shoulder.,"UFC jumps on UFC, then jumps on UFC again.",0.15382203459739685,0.15382203459739685,friends_s03e24_seg02_clip_09,726.12,728.842
s1649,D,2.72199999999998,,,,5,9,3.6,,Tank walks toward Pete and scoops him up onto his shoulder.,"UFC jumps on UFC, then jumps on UFC again.",0.15382203459739685,0.15382203459739685,friends_s03e24_seg02_clip_09,726.12,728.842
s1649,E,2.72199999999998,,,,5,9,3.6,,Tank walks toward Pete and scoops him up onto his shoulder.,"UFC jumps on UFC, then jumps on UFC again.",0.15382203459739685,0.15382203459739685,friends_s03e24_seg02_clip_09,726.12,728.842
s1650,A,0.7199999999999136,,,,5,4,1.6,,Monica gapes.,He jumps him down.,0.14928306639194489,0.14928306639194489,friends_s03e24_seg02_clip_09,731.484,732.204
s1650,B,0.7199999999999136,,,,5,5,2.0,,Monica gapes.,He throws him to ground.,0.022752488031983376,0.022752488031983376,friends_s03e24_seg02_clip_09,731.484,732.204
s1650,C,0.7199999999999136,,,,5,4,1.6,,Monica gapes.,He takes him down.,0.13847172260284424,0.13847172260284424,friends_s03e24_seg02_clip_09,731.484,732.204
s1650,D,0.7199999999999136,,,,5,4,1.6,,Monica gapes.,He tackles him rough.,0.11479142308235168,0.11479142308235168,friends_s03e24_seg02_clip_09,731.484,732.204
s1650,E,0.7199999999999136,,,,5,4,1.6,,Monica gapes.,He slams him hard.,0.19462016224861145,0.19462016224861145,friends_s03e24_seg02_clip_09,731.484,732.204
s1651,A,1.8840000000000146,,,,5,7,2.8,,Monica rolls the dice and sits at the table.,"Monica stands up, speaking to the group.",0.38999754190444946,0.38999754190444946,friends_s03e25_seg02_clip_07,616.317,618.201
s1651,B,1.8840000000000146,,,,5,6,2.4,,Monica rolls the dice and sits at the table.,Ross listens attentively to Monica's words.,0.44361573457717896,0.44361573457717896,friends_s03e25_seg02_clip_07,616.317,618.201
s1651,C,1.8840000000000146,,,,5,6,2.4,,Monica rolls the dice and sits at the table.,Joey and Rachel join the conversation.,0.35061779618263245,0.35061779618263245,friends_s03e25_seg02_clip_07,616.317,618.201
s1651,D,1.8840000000000146,,,,5,7,2.8,,Monica rolls the dice and sits at the table.,Phoebe adds her thoughts to the discussion.,0.2791404724121094,0.2791404724121094,friends_s03e25_seg02_clip_07,616.317,618.201
s1651,E,1.8840000000000146,,,,5,9,3.6,,Monica rolls the dice and sits at the table.,"The friends gather around, engaged in a lively chat.",0.11635199189186096,0.11635199189186096,friends_s03e25_seg02_clip_07,616.317,618.201
s1652,A,3.1720000000000255,,,,5,11,4.4,,"Ross smiles as he glances at his friends, then drops his gaze.",Rachel sips from her glass as Ross holds his own nearby.,0.5311957597732544,0.5311957597732544,friends_s03e25_seg02_clip_08,640.514,643.686
s1652,B,3.1720000000000255,,,,5,11,4.4,,"Ross smiles as he glances at his friends, then drops his gaze.",Joey talks to Phoebe while they both drink from their glasses.,0.450423926115036,0.450423926115036,friends_s03e25_seg02_clip_08,640.514,643.686
s1652,C,3.1720000000000255,,,,5,12,4.8,,"Ross smiles as he glances at his friends, then drops his gaze.","Ross holds a glass as Rachel drinks from hers, engaged in conversation.",0.5132131576538086,0.5132131576538086,friends_s03e25_seg02_clip_08,640.514,643.686
s1652,D,3.1720000000000255,,,,5,12,4.8,,"Ross smiles as he glances at his friends, then drops his gaze.",Phoebe and Joey chat while they both take sips from their glasses.,0.33946096897125244,0.33946096897125244,friends_s03e25_seg02_clip_08,640.514,643.686
s1652,E,3.1720000000000255,,,,5,13,5.2,,"Ross smiles as he glances at his friends, then drops his gaze.",Rachel and Ross converse as they both hold and drink from their glasses.,0.46308305859565735,0.46308305859565735,friends_s03e25_seg02_clip_08,640.514,643.686
s1653,A,1.1299999999999955,,,,5,5,2.0,,He rolls and moves his piece.,Phoebe drinks from a glass.,0.01776522770524025,0.01776522770524025,friends_s03e25_seg02_clip_08,644.301,645.431
s1653,B,1.1299999999999955,,,,5,4,1.6,,He rolls and moves his piece.,Ross looks at Phoebe.,0.14437399804592133,0.14437399804592133,friends_s03e25_seg02_clip_08,644.301,645.431
s1653,C,1.1299999999999955,,,,5,3,1.2,,He rolls and moves his piece.,Rachel watches Ross.,0.13055729866027832,0.13055729866027832,friends_s03e25_seg02_clip_08,644.301,645.431
s1653,D,1.1299999999999955,,,,5,4,1.6,,He rolls and moves his piece.,Phoebe takes a sip.,0.11654207110404968,0.11654207110404968,friends_s03e25_seg02_clip_08,644.301,645.431
s1653,E,1.1299999999999955,,,,5,4,1.6,,He rolls and moves his piece.,Ross gazes at Phoebe.,0.11124329268932343,0.11124329268932343,friends_s03e25_seg02_clip_08,644.301,645.431
s1654,A,2.379000000000019,,,,5,6,2.4,,All the friends have their clothes on except Joey.,Rachel and Ross examine their cards.,0.3126457631587982,0.3126457631587982,friends_s03e25_seg02_clip_08,680.404,682.783
s1654,B,2.379000000000019,,,,5,7,2.8,,All the friends have their clothes on except Joey.,Ross and Joey inspect their cards closely.,0.431469589471817,0.431469589471817,friends_s03e25_seg02_clip_08,680.404,682.783
s1654,C,2.379000000000019,,,,5,7,2.8,,All the friends have their clothes on except Joey.,"Rachel, Ross, and Joey study their cards.",0.4877204895019531,0.4877204895019531,friends_s03e25_seg02_clip_08,680.404,682.783
s1654,D,2.379000000000019,,,,5,8,3.2,,All the friends have their clothes on except Joey.,"Ross looks at his card, then at Rachel's.",0.2893296778202057,0.2893296778202057,friends_s03e25_seg02_clip_08,680.404,682.783
s1654,E,2.379000000000019,,,,5,8,3.2,,All the friends have their clothes on except Joey.,"Rachel, Ross, and Joey gaze at their cards.",0.5038207173347473,0.5038207173347473,friends_s03e25_seg02_clip_08,680.404,682.783
s1655,A,0.7540000000000191,,,,5,4,1.6,,Bonnie arrives.,Rachel talks to Monica.,0.2520222067832947,0.2520222067832947,friends_s03e25_seg02_clip_09,733.456,734.21
s1655,B,0.7540000000000191,,,,5,4,1.6,,Bonnie arrives.,Monica laughs at Rachel.,0.2566969394683838,0.2566969394683838,friends_s03e25_seg02_clip_09,733.456,734.21
s1655,C,0.7540000000000191,,,,5,4,1.6,,Bonnie arrives.,Rachel speaks with Monica.,0.22680766880512238,0.22680766880512238,friends_s03e25_seg02_clip_09,733.456,734.21
s1655,D,0.7540000000000191,,,,5,4,1.6,,Bonnie arrives.,Monica giggles at Rachel.,0.2610110938549042,0.2610110938549042,friends_s03e25_seg02_clip_09,733.456,734.21
s1655,E,0.7540000000000191,,,,5,4,1.6,,Bonnie arrives.,Rachel converses with Monica.,0.21727316081523895,0.21727316081523895,friends_s03e25_seg02_clip_09,733.456,734.21
s1656,A,2.2799999999999727,,,,5,11,4.4,,She peels off her sweater to reveal a lacy bra.,Ross sits at a table with Bonnie standing next to him.,0.13965559005737305,0.13965559005737305,friends_s03e25_seg02_clip_10,750.856,753.136
s1656,B,2.2799999999999727,,,,5,10,4.0,,She peels off her sweater to reveal a lacy bra.,Bonnie stands beside Ross as he sits at a table.,0.1279969960451126,0.1279969960451126,friends_s03e25_seg02_clip_10,750.856,753.136
s1656,C,2.2799999999999727,,,,5,11,4.4,,She peels off her sweater to reveal a lacy bra.,"Ross sits at a table with a drink, Bonnie beside him.",0.15140199661254883,0.15140199661254883,friends_s03e25_seg02_clip_10,750.856,753.136
s1656,D,2.2799999999999727,,,,5,10,4.0,,She peels off her sweater to reveal a lacy bra.,Bonnie looks at Ross as they sit at a table.,0.24989400804042816,0.24989400804042816,friends_s03e25_seg02_clip_10,750.856,753.136
s1656,E,2.2799999999999727,,,,5,12,4.8,,She peels off her sweater to reveal a lacy bra.,"Ross and Bonnie sit together at a table, looking at each other.",0.2034665048122406,0.2034665048122406,friends_s03e25_seg02_clip_10,750.856,753.136
s1657,A,1.0900000000000318,,,,5,6,2.4,,Rachel's face falls.,Joey and Chandler look at Rachel.,0.5548503398895264,0.5548503398895264,friends_s03e25_seg02_clip_10,753.592,754.682
s1657,B,1.0900000000000318,,,,5,6,2.4,,Rachel's face falls.,Rachel speaks to Joey and Chandler.,0.49524155259132385,0.49524155259132385,friends_s03e25_seg02_clip_10,753.592,754.682
