scene_id,cand_id,scene_dur,n_tokens,human_AD_text,gen_AD_text,quality_score,tvad_name,consensus_score
s01e03_seg02_clip_06,B,2.6960000000000264,12,"Howard, Sheldon, and Raj build a small block tower.",Howard interacts with the man in the gray hoodie at the table.,0.1951783746480941,s01e03_seg02_clip_06,0.6717379689216614
s01e03_seg02_clip_06,C,2.6960000000000264,14,"Howard, Sheldon, and Raj build a small block tower.",The man in the gray hoodie stands up and walks away from the group.,-0.0850718691945076,s01e03_seg02_clip_06,0.7481297254562378
s01e03_seg02_clip_06,D,2.6960000000000264,12,"Howard, Sheldon, and Raj build a small block tower.",Leonard and the others engage with the mysterious figure at the table.,0.3377978801727295,s01e03_seg02_clip_06,0.7462291717529297
s01e03_seg02_clip_06,E,2.6960000000000264,15,"Howard, Sheldon, and Raj build a small block tower.",Raj watches as the man in the gray hoodie gets up and leaves the scene.,0.1887125372886657,s01e03_seg02_clip_06,0.747711718082428
s01e03_seg02_clip_11,A,3.81899999999996,11,"Later, wearing a sweat-stained blue shirt, he steps into the living room and faces Sheldon.","Leonard and Sheldon enter the room, with Sheldon examining the board.",0.5142265558242798,s01e03_seg02_clip_11,0.5865635871887207
s01e03_seg02_clip_11,B,3.81899999999996,12,"Later, wearing a sweat-stained blue shirt, he steps into the living room and faces Sheldon.","Sheldon walks in, looks at the board, and is joined by Leonard.",0.5094677209854126,s01e03_seg02_clip_11,0.5641119480133057
s01e03_seg02_clip_11,C,3.81899999999996,13,"Later, wearing a sweat-stained blue shirt, he steps into the living room and faces Sheldon.","Leonard and Sheldon walk into the room, with Sheldon focusing on the board.",0.5247626900672913,s01e03_seg02_clip_11,0.3802564740180969
s01e03_seg02_clip_11,D,3.81899999999996,12,"Later, wearing a sweat-stained blue shirt, he steps into the living room and faces Sheldon.","Sheldon enters, looks at the board, and is soon joined by Leonard.",0.522428035736084,s01e03_seg02_clip_11,0.4872550070285797
s01e03_seg02_clip_11,E,3.81899999999996,9,"Later, wearing a sweat-stained blue shirt, he steps into the living room and faces Sheldon.","Leonard and Sheldon enter, with Sheldon studying the board.",0.4192909896373749,s01e03_seg02_clip_11,0.4886651039123535
s01e03_seg02_clip_11,A,0.8439999999999372,7,Sheldon stares.,Leonard stands in front of the fridge.,0.2697172462940216,s01e03_seg02_clip_11,0.6039303541183472
s01e03_seg02_clip_11,B,0.8439999999999372,5,Sheldon stares.,Sheldon looks at the whiteboard.,0.7141982316970825,s01e03_seg02_clip_11,0.6138597726821899
s01e03_seg02_clip_11,C,0.8439999999999372,4,Sheldon stares.,Leonard talks to Sheldon.,0.6896672248840332,s01e03_seg02_clip_11,0.44821295142173767
s01e03_seg02_clip_11,D,0.8439999999999372,4,Sheldon stares.,Leonard faces the refrigerator.,0.3929100334644317,s01e03_seg02_clip_11,0.593633234500885
s01e03_seg02_clip_11,E,0.8439999999999372,4,Sheldon stares.,Sheldon studies the whiteboard.,0.590891420841217,s01e03_seg02_clip_11,0.6141257286071777
s01e03_seg02_clip_18,A,1.4800000000000182,7,They stand outside Penny's door.,"Penny touches her hair, Leonard looks on.",0.3602699339389801,s01e03_seg02_clip_18,0.5628752708435059
s01e03_seg02_clip_18,B,1.4800000000000182,5,They stand outside Penny's door.,Leonard gazes at Penny's hair.,0.3832623660564422,s01e03_seg02_clip_18,0.5227510333061218
s01e03_seg02_clip_18,C,1.4800000000000182,6,They stand outside Penny's door.,"Penny strokes her hair, Leonard observes.",0.3526583611965179,s01e03_seg02_clip_18,0.5324581265449524
s01e03_seg02_clip_18,D,1.4800000000000182,6,They stand outside Penny's door.,Penny's hair is touched by her.,0.4469343721866607,s01e03_seg02_clip_18,0.28184399008750916
s01e03_seg02_clip_18,E,1.4800000000000182,6,They stand outside Penny's door.,Leonard watches Penny touch her hair.,0.3677807450294494,s01e03_seg02_clip_18,0.5038596987724304
s01e04_seg02_clip_00,A,1.6539999999999964,6,Sheldon spoons scrambled eggs onto a plate.,Sheldon pours food into a bowl.,0.6469228863716125,s01e04_seg02_clip_00,0.5953909158706665
s01e04_seg02_clip_00,B,1.6539999999999964,5,Sheldon spoons scrambled eggs onto a plate.,Leonard looks at Sheldon's cooking.,0.5452213883399963,s01e04_seg02_clip_00,0.4336504340171814
s01e04_seg02_clip_00,C,1.6539999999999964,6,Sheldon spoons scrambled eggs onto a plate.,Sheldon fills a bowl with food.,0.6428044438362122,s01e04_seg02_clip_00,0.6120191216468811
s01e04_seg02_clip_00,D,1.6539999999999964,5,Sheldon spoons scrambled eggs onto a plate.,Leonard observes Sheldon serving food.,0.5395646691322327,s01e04_seg02_clip_00,0.5962077975273132
s01e04_seg02_clip_00,E,1.6539999999999964,6,Sheldon spoons scrambled eggs onto a plate.,Sheldon prepares a meal for Leonard.,0.6121633052825928,s01e04_seg02_clip_00,0.5322643518447876
s01e04_seg02_clip_01,A,1.2309999999999943,6,"Leonard bows, then leaves.",Leonard prepares to throw a dart.,0.5475183129310608,s01e04_seg02_clip_01,0.743580162525177
s01e04_seg02_clip_01,B,1.2309999999999943,7,"Leonard bows, then leaves.",Sheldon eats a sandwich on the couch.,0.1756661832332611,s01e04_seg02_clip_01,0.7339250445365906
s01e04_seg02_clip_01,C,1.2309999999999943,7,"Leonard bows, then leaves.",Leonard looks at Sheldon with a dart.,0.4967463314533233,s01e04_seg02_clip_01,0.7497599124908447
s01e04_seg02_clip_01,D,1.2309999999999943,6,"Leonard bows, then leaves.",Sheldon reads a piece of paper.,0.2847466170787811,s01e04_seg02_clip_01,0.7345851063728333
s01e04_seg02_clip_01,E,1.2309999999999943,8,"Leonard bows, then leaves.",Leonard holds a dart and looks at Sheldon.,0.4932098090648651,s01e04_seg02_clip_01,0.7542999386787415
s01e04_seg02_clip_01,A,3.3079999999999927,12,"Picking up a notebook and the plate of eggs, Sheldon steps into the living room.","Sheldon walks to the kitchen, then eats on the couch with Leonard.",0.5890827775001526,s01e04_seg02_clip_01,0.43211761116981506
s01e04_seg02_clip_01,B,3.3079999999999927,12,"Picking up a notebook and the plate of eggs, Sheldon steps into the living room.","Sheldon throws a dart, then sits with Leonard on the couch, eating.",0.467574268579483,s01e04_seg02_clip_01,0.4160407483577728
s01e04_seg02_clip_01,C,3.3079999999999927,14,"Picking up a notebook and the plate of eggs, Sheldon steps into the living room.","Sheldon eats on the couch, while Leonard joins him with a bowl of food.",0.5268465280532837,s01e04_seg02_clip_01,0.45703211426734924
s01e04_seg02_clip_01,D,3.3079999999999927,13,"Picking up a notebook and the plate of eggs, Sheldon steps into the living room.","Sheldon and Leonard sit on the couch, both eating from bowls of food.",0.4638848602771759,s01e04_seg02_clip_01,0.45574742555618286
s01e04_seg02_clip_01,E,3.3079999999999927,12,"Picking up a notebook and the plate of eggs, Sheldon steps into the living room.","Leonard and Sheldon sit together on the couch, eating from their bowls.",0.4150559604167938,s01e04_seg02_clip_01,0.41417327523231506
s01e04_seg02_clip_01,A,2.033999999999992,8,"He sets down the fork, then writes in the notebook.","Sheldon writes, then takes a plate of food.",0.5260259509086609,s01e04_seg02_clip_01,0.5812668800354004
s01e04_seg02_clip_01,B,2.033999999999992,7,"He sets down the fork, then writes in the notebook.","Sheldon writes on paper, picks up food.",0.5216130614280701,s01e04_seg02_clip_01,0.6062377095222473
s01e04_seg02_clip_01,C,2.033999999999992,7,"He sets down the fork, then writes in the notebook.","Sheldon writes, puts down pen, takes food.",0.5233029127120972,s01e04_seg02_clip_01,0.6803345680236816
s01e04_seg02_clip_01,D,2.033999999999992,7,"He sets down the fork, then writes in the notebook.","Sheldon writes, then picks up a plate.",0.5609164237976074,s01e04_seg02_clip_01,0.6680707931518555
s01e04_seg02_clip_01,E,2.033999999999992,7,"He sets down the fork, then writes in the notebook.","Sheldon writes, puts down pen, gets food.",0.5339823961257935,s01e04_seg02_clip_01,0.6657530069351196
s01e04_seg02_clip_01,A,0.8629999999999995,6,Penny opens the door.,Sheldon writes and takes a sip.,0.2305179238319397,s01e04_seg02_clip_01,0.6505894660949707
s01e04_seg02_clip_01,B,0.8629999999999995,5,Penny opens the door.,Sheldon picks up a dart.,0.2770574986934662,s01e04_seg02_clip_01,0.5959903001785278
s01e04_seg02_clip_01,C,0.8629999999999995,6,Penny opens the door.,Sheldon looks at the dart board.,0.210448145866394,s01e04_seg02_clip_01,0.5928941965103149
s01e04_seg02_clip_01,D,0.8629999999999995,4,Penny opens the door.,He holds a dart.,0.1292804330587387,s01e04_seg02_clip_01,0.4816708564758301
s01e04_seg02_clip_01,E,0.8629999999999995,5,Penny opens the door.,Sheldon sips from his cup.,0.2220806926488876,s01e04_seg02_clip_01,0.6538289189338684
s01e04_seg02_clip_02,A,1.0179999999999725,5,Sheldon sits down the plate.,Penny walks out of room.,0.2454735338687896,s01e04_seg02_clip_02,0.5374543070793152
s01e04_seg02_clip_02,B,1.0179999999999725,5,Sheldon sits down the plate.,Sheldon walks out after her.,0.5163605809211731,s01e04_seg02_clip_02,0.4677090644836426
s01e04_seg02_clip_02,C,1.0179999999999725,5,Sheldon sits down the plate.,"Penny enters, Sheldon looks, exits.",0.5192484855651855,s01e04_seg02_clip_02,0.513046383857727
s01e04_seg02_clip_02,D,1.0179999999999725,4,Sheldon sits down the plate.,Sheldon watches Penny leave.,0.5455104112625122,s01e04_seg02_clip_02,0.3996528089046478
s01e04_seg02_clip_02,E,1.0179999999999725,4,Sheldon sits down the plate.,"Penny exits, Sheldon follows.",0.5468024015426636,s01e04_seg02_clip_02,0.3025376498699188
s01e04_seg02_clip_02,A,0.9979999999999905,4,He walks into the hallway.,"Penny enters, opens door.",0.4166035950183868,s01e04_seg02_clip_02,0.6369699239730835
s01e04_seg02_clip_02,B,0.9979999999999905,4,He walks into the hallway.,"Sheldon stands, Penny approaches.",0.1223871260881424,s01e04_seg02_clip_02,0.6173731684684753
s01e04_seg02_clip_02,C,0.9979999999999905,6,He walks into the hallway.,"Penny opens door, looks at Sheldon.",0.3011984527111053,s01e04_seg02_clip_02,0.6435067057609558
s01e04_seg02_clip_02,D,0.9979999999999905,5,He walks into the hallway.,"Penny walks in, Sheldon stares.",0.3362154066562652,s01e04_seg02_clip_02,0.4763263165950775
s01e04_seg02_clip_02,E,0.9979999999999905,5,He walks into the hallway.,"Penny enters, Sheldon looks up.",0.292900800704956,s01e04_seg02_clip_02,0.6027581691741943
s01e04_seg02_clip_02,A,1.6899999999999975,7,Penny shuts the door.,"Penny enters the room, looking at Sheldon.",0.6283828616142273,s01e04_seg02_clip_02,0.5981653928756714
s01e04_seg02_clip_02,B,1.6899999999999975,7,Penny shuts the door.,Sheldon stands still as Penny walks in.,0.5996297597885132,s01e04_seg02_clip_02,0.4625372886657715
s01e04_seg02_clip_02,C,1.6899999999999975,8,Penny shuts the door.,Penny opens the door and enters the room.,0.7682511210441589,s01e04_seg02_clip_02,0.5894660353660583
s01e04_seg02_clip_02,D,1.6899999999999975,6,Penny shuts the door.,"Penny enters, gazing at Sheldon Cooper.",0.5663840174674988,s01e04_seg02_clip_02,0.5183886885643005
s01e04_seg02_clip_02,E,1.6899999999999975,7,Penny shuts the door.,"Penny walks in, focusing on Sheldon Cooper.",0.6221140623092651,s01e04_seg02_clip_02,0.6074833869934082
s01e04_seg02_clip_02,A,2.322999999999979,8,"Later, she drives as Sheldon sits in the passenger seat.",Penny opens the door and enters the room.,0.2854960560798645,s01e04_seg02_clip_02,0.6797970533370972
s01e04_seg02_clip_02,B,2.322999999999979,9,"Later, she drives as Sheldon sits in the passenger seat.",Penny walks into the room as the door opens.,0.2143174707889557,s01e04_seg02_clip_02,0.6810702085494995
s01e04_seg02_clip_02,C,2.322999999999979,7,"Later, she drives as Sheldon sits in the passenger seat.","Penny enters the room, door creaking open.",0.2950650453567505,s01e04_seg02_clip_02,0.7076223492622375
s01e04_seg02_clip_02,D,2.322999999999979,8,"Later, she drives as Sheldon sits in the passenger seat.","The door opens, revealing Penny entering the room.",0.2361557483673095,s01e04_seg02_clip_02,0.6620720028877258
s01e04_seg02_clip_02,E,2.322999999999979,8,"Later, she drives as Sheldon sits in the passenger seat.","Penny steps into the room, door opening wide.",0.2475995421409607,s01e04_seg02_clip_02,0.6996631622314453
s01e04_seg02_clip_02,A,1.1899999999999975,6,Sheldon gazes straight ahead.,"Penny drives, Sheldon talks beside her.",0.5443928241729736,s01e04_seg02_clip_02,0.5329068303108215
s01e04_seg02_clip_02,B,1.1899999999999975,5,Sheldon gazes straight ahead.,Sheldon talks as Penny drives.,0.5356261730194092,s01e04_seg02_clip_02,0.6696299910545349
s01e04_seg02_clip_02,C,1.1899999999999975,7,Sheldon gazes straight ahead.,Penny keeps her eyes on the road.,0.3562090098857879,s01e04_seg02_clip_02,0.6705684661865234
s01e04_seg02_clip_02,D,1.1899999999999975,5,Sheldon gazes straight ahead.,Sheldon talks while Penny steers.,0.5525123476982117,s01e04_seg02_clip_02,0.6609180569648743
s01e04_seg02_clip_02,E,1.1899999999999975,6,Sheldon gazes straight ahead.,"Penny drives, Sheldon chatters beside her.",0.5687557458877563,s01e04_seg02_clip_02,0.6538282632827759
s01e04_seg02_clip_04,A,0.8240000000000123,5,And he grabs the cart.,"Penny pushes cart, grabs oranges.",0.538123369216919,s01e04_seg02_clip_04,0.3434968590736389
s01e04_seg02_clip_04,B,0.8240000000000123,4,And he grabs the cart.,Sheldon watches Penny shop.,0.2768983840942383,s01e04_seg02_clip_04,0.21985182166099548
s01e04_seg02_clip_04,C,0.8240000000000123,4,And he grabs the cart.,Penny picks up oranges.,0.2879316508769989,s01e04_seg02_clip_04,0.39235442876815796
s01e04_seg02_clip_04,D,0.8240000000000123,5,And he grabs the cart.,Penny adds oranges to cart.,0.3472310304641723,s01e04_seg02_clip_04,0.36067718267440796
s01e04_seg02_clip_04,E,0.8240000000000123,4,And he grabs the cart.,Penny and Sheldon converse.,0.2175212949514389,s01e04_seg02_clip_04,0.18143408000469208
s01e04_seg02_clip_04,A,1.2299999999999611,5,Sheldon scans the shelves.,Penny looks at her phone.,0.2444474101066589,s01e04_seg02_clip_04,0.6174691915512085
s01e04_seg02_clip_04,B,1.2299999999999611,6,Sheldon scans the shelves.,Sheldon takes something from the shelf.,0.7787643074989319,s01e04_seg02_clip_04,0.6407307386398315
s01e04_seg02_clip_04,C,1.2299999999999611,5,Sheldon scans the shelves.,Penny stands by the shelf.,0.4043639600276947,s01e04_seg02_clip_04,0.6425439119338989
s01e04_seg02_clip_04,D,1.2299999999999611,4,Sheldon scans the shelves.,Sheldon examines the item.,0.7229896783828735,s01e04_seg02_clip_04,0.6589077711105347
s01e04_seg02_clip_04,E,1.2299999999999611,5,Sheldon scans the shelves.,Penny and Sheldon stand together.,0.4711690843105316,s01e04_seg02_clip_04,0.691238284111023
s01e04_seg02_clip_04,A,1.1330000000000382,5,Penny takes a deep breath.,Penny looks at her phone.,0.594832181930542,s01e04_seg02_clip_04,0.5108579993247986
s01e04_seg02_clip_04,B,1.1330000000000382,5,Penny takes a deep breath.,Sheldon picks up an item.,0.2972966730594635,s01e04_seg02_clip_04,0.5861337184906006
s01e04_seg02_clip_04,C,1.1330000000000382,4,Penny takes a deep breath.,Penny examines her phone.,0.560539186000824,s01e04_seg02_clip_04,0.5877460241317749
s01e04_seg02_clip_04,D,1.1330000000000382,4,Penny takes a deep breath.,Sheldon holds the item.,0.3019309639930725,s01e04_seg02_clip_04,0.6350709795951843
s01e04_seg02_clip_04,E,1.1330000000000382,4,Penny takes a deep breath.,Penny studies her phone.,0.604030191898346,s01e04_seg02_clip_04,0.6498466730117798
s01e04_seg02_clip_05,A,2.094000000000051,7,Penny turns and faces Sheldon.,"Penny holds grocery bags, talking to Sheldon.",0.6818929314613342,s01e04_seg02_clip_05,0.6352435350418091
s01e04_seg02_clip_05,B,2.094000000000051,7,Penny turns and faces Sheldon.,"Sheldon looks at Penny, holding grocery bags.",0.6765984892845154,s01e04_seg02_clip_05,0.5764592885971069
s01e04_seg02_clip_05,C,2.094000000000051,9,Penny turns and faces Sheldon.,"Penny and Sheldon stand in the hallway, holding bags.",0.5894356369972229,s01e04_seg02_clip_05,0.5615395307540894
s01e04_seg02_clip_05,D,2.094000000000051,7,Penny turns and faces Sheldon.,"Penny talks to Sheldon, holding grocery bags.",0.6798498630523682,s01e04_seg02_clip_05,0.6372138857841492
s01e04_seg02_clip_05,E,2.094000000000051,7,Penny turns and faces Sheldon.,"Sheldon listens to Penny, holding grocery bags.",0.6922045946121216,s01e04_seg02_clip_05,0.6592627763748169
s01e04_seg02_clip_07,A,3.266999999999939,12,"Inside, Sheldon, wearing a colorful poncho and hood, works at a loom.","Sheldon sits at a loom as Mary stands beside him, looking on.",0.6046742796897888,s01e04_seg02_clip_07,0.7119773626327515
s01e04_seg02_clip_07,B,3.266999999999939,13,"Inside, Sheldon, wearing a colorful poncho and hood, works at a loom.","Mary talks to Sheldon as he works on the loom, with Leonard observing.",0.657884955406189,s01e04_seg02_clip_07,0.6172469258308411
s01e04_seg02_clip_07,C,3.266999999999939,12,"Inside, Sheldon, wearing a colorful poncho and hood, works at a loom.","Leonard examines the loom as Mary converses with Sheldon, who is weaving.",0.6703305840492249,s01e04_seg02_clip_07,0.7098983526229858
s01e04_seg02_clip_07,D,3.266999999999939,14,"Inside, Sheldon, wearing a colorful poncho and hood, works at a loom.","Mary stands next to Sheldon at the loom, with Leonard watching over his shoulder.",0.5959932804107666,s01e04_seg02_clip_07,0.7108585238456726
s01e04_seg02_clip_07,E,3.266999999999939,14,"Inside, Sheldon, wearing a colorful poncho and hood, works at a loom.","Sheldon works on the loom as Mary and Leonard stand nearby, engaged in conversation.",0.7007673382759094,s01e04_seg02_clip_07,0.7115141749382019
s01e04_seg02_clip_07,A,0.9230000000000018,5,Sheldon turns around.,Sheldon knits a colorful scarf.,0.5056170225143433,s01e04_seg02_clip_07,0.48939236998558044
s01e04_seg02_clip_07,B,0.9230000000000018,6,Sheldon turns around.,Leonard and Mary enter the room.,0.396392673254013,s01e04_seg02_clip_07,0.4497660994529724
s01e04_seg02_clip_07,C,0.9230000000000018,5,Sheldon turns around.,Mary runs to hug Sheldon.,0.5856868624687195,s01e04_seg02_clip_07,0.44713014364242554
s01e04_seg02_clip_07,D,0.9230000000000018,5,Sheldon turns around.,Sheldon looks up at Mary.,0.7097030282020569,s01e04_seg02_clip_07,0.2468559443950653
s01e04_seg02_clip_07,E,0.9230000000000018,4,Sheldon turns around.,Mary hugs Sheldon suddenly.,0.6276080012321472,s01e04_seg02_clip_07,0.4883652329444885
s01e04_seg02_clip_09,A,1.846000000000004,9,Sheldon walks toward his room.,"Sheldon walks into the living room, looking at Mary.",0.7240645885467529,s01e04_seg02_clip_09,0.5911501049995422
s01e04_seg02_clip_09,B,1.846000000000004,8,Sheldon walks toward his room.,"Sheldon enters the living room, gazing at Mary.",0.6982018947601318,s01e04_seg02_clip_09,0.6014556884765625
s01e04_seg02_clip_09,C,1.846000000000004,9,Sheldon walks toward his room.,"Sheldon walks into the living room, glancing at Mary.",0.7297634482383728,s01e04_seg02_clip_09,0.6264249086380005
s01e04_seg02_clip_09,D,1.846000000000004,9,Sheldon walks toward his room.,"Sheldon enters the living room, looking at Mary Cooper.",0.6546338200569153,s01e04_seg02_clip_09,0.49338096380233765
s01e04_seg02_clip_09,E,1.846000000000004,10,Sheldon walks toward his room.,"Sheldon walks into the living room, looking at Mary Cooper.",0.6980922222137451,s01e04_seg02_clip_09,0.6241875290870667
s01e04_seg02_clip_09,A,2.094000000000051,9,Leonard furrows his brow as he peers at Mary.,Mary holds a black bag and looks at Leonard.,0.5317955613136292,s01e04_seg02_clip_09,0.36575111746788025
s01e04_seg02_clip_09,B,2.094000000000051,8,Leonard furrows his brow as he peers at Mary.,"Leonard listens as Mary speaks, eyes on her.",0.6230648159980774,s01e04_seg02_clip_09,0.27055612206459045
s01e04_seg02_clip_09,C,2.094000000000051,8,Leonard furrows his brow as he peers at Mary.,"Mary holds a black bag, gazing at Leonard.",0.5223227143287659,s01e04_seg02_clip_09,0.2988056242465973
s01e04_seg02_clip_09,D,2.094000000000051,9,Leonard furrows his brow as he peers at Mary.,"Mary talks to Leonard, her eyes fixed on him.",0.7025042772293091,s01e04_seg02_clip_09,0.39006510376930237
s01e04_seg02_clip_09,E,2.094000000000051,10,Leonard furrows his brow as he peers at Mary.,"Mary Cooper holds a black bag, focused on Leonard Hofstadter.",0.3352174758911133,s01e04_seg02_clip_09,0.26224857568740845
s01e04_seg02_clip_10,A,1.2110000000000127,5,They all step into the living room.,Mary holds food for Penny.,0.0573624558746814,s01e04_seg02_clip_10,0.4892653524875641
s01e04_seg02_clip_10,B,1.2110000000000127,5,They all step into the living room.,Raj looks at the plate.,0.0449039451777935,s01e04_seg02_clip_10,0.30623120069503784
s01e04_seg02_clip_10,C,1.2110000000000127,5,They all step into the living room.,Mary talks to Penny nearby.,0.149107426404953,s01e04_seg02_clip_10,0.3397940695285797
s01e04_seg02_clip_10,D,1.2110000000000127,6,They all step into the living room.,Penny holds a plate of food.,0.0037602982483804,s01e04_seg02_clip_10,0.27053743600845337
s01e04_seg02_clip_10,E,1.2110000000000127,5,They all step into the living room.,Mary and Penny sit together.,0.253332257270813,s01e04_seg02_clip_10,0.48211413621902466
s01e04_seg02_clip_11,A,1.45900000000006,6,Mary gazes at Leonard and Penny.,Leonard eats with Howard and Penny.,0.5025263428688049,s01e04_seg02_clip_11,0.3999057412147522
s01e04_seg02_clip_11,B,1.45900000000006,7,Mary gazes at Leonard and Penny.,Mary looks at Leonard while they eat.,0.7945299744606018,s01e04_seg02_clip_11,0.34297242760658264
s01e04_seg02_clip_11,C,1.45900000000006,7,Mary gazes at Leonard and Penny.,Penny and Leonard gaze at each other.,0.7906885147094727,s01e04_seg02_clip_11,0.5459224581718445
s01e04_seg02_clip_11,D,1.45900000000006,7,Mary gazes at Leonard and Penny.,They sit at the table with plates.,0.1375653147697448,s01e04_seg02_clip_11,0.5376561880111694
s01e04_seg02_clip_11,E,1.45900000000006,6,Mary gazes at Leonard and Penny.,"Leonard, Howard, and Penny eat together.",0.5161908268928528,s01e04_seg02_clip_11,0.5254564881324768
s01e04_seg02_clip_11,A,1.15199999999993,6,Mary leans toward Howard.,Penny and Leonard eat with Mary.,0.4560364782810211,s01e04_seg02_clip_11,0.5321165919303894
s01e04_seg02_clip_11,B,1.15199999999993,7,Mary leans toward Howard.,Howard eats while Penny and Leonard look.,0.4659321308135986,s01e04_seg02_clip_11,0.44087156653404236
s01e04_seg02_clip_11,C,1.15199999999993,7,Mary leans toward Howard.,Penny and Leonard gaze at Mary eating.,0.5456057190895081,s01e04_seg02_clip_11,0.5321165919303894
s01e04_seg02_clip_11,D,1.15199999999993,7,Mary leans toward Howard.,Leonard and Penny focus on Mary's plates.,0.416679322719574,s01e04_seg02_clip_11,0.6098114848136902
s01e04_seg02_clip_11,E,1.15199999999993,6,Mary leans toward Howard.,Mary talks as they eat food.,0.5256705284118652,s01e04_seg02_clip_11,0.6187282800674438
s01e04_seg02_clip_11,A,0.6710000000000491,5,They start eating.,Leonard and Howard eat food.,0.4745455086231231,s01e04_seg02_clip_11,0.7417454123497009
s01e04_seg02_clip_11,B,0.6710000000000491,4,They start eating.,Mary talks to Leonard.,0.1067376136779785,s01e04_seg02_clip_11,0.7136594653129578
s01e04_seg02_clip_11,C,0.6710000000000491,4,They start eating.,Howard eats food nearby.,0.5016955733299255,s01e04_seg02_clip_11,0.7457350492477417
s01e04_seg02_clip_11,D,0.6710000000000491,4,They start eating.,Leonard and Howard eat.,0.4659783542156219,s01e04_seg02_clip_11,0.7166903018951416
s01e04_seg02_clip_11,E,0.6710000000000491,4,They start eating.,Mary and Leonard eat.,0.4508147537708282,s01e04_seg02_clip_11,0.7193386554718018
s01e04_seg02_clip_11,A,0.4800000000000182,4,They stop.,Howard takes a bite.,0.1931504905223846,s01e04_seg02_clip_11,0.24926984310150146
s01e04_seg02_clip_11,B,0.4800000000000182,4,They stop.,Leonard holds a fork.,0.0932148024439811,s01e04_seg02_clip_11,0.3274642825126648
s01e04_seg02_clip_11,C,0.4800000000000182,4,They stop.,Mary eats with Howard.,0.1146881878376007,s01e04_seg02_clip_11,0.28494662046432495
s01e04_seg02_clip_11,D,0.4800000000000182,4,They stop.,Raj uses a cup.,0.083652451634407,s01e04_seg02_clip_11,0.37849074602127075
s01e04_seg02_clip_11,E,0.4800000000000182,3,They stop.,They eat together.,0.2381093204021453,s01e04_seg02_clip_11,0.27573567628860474
s01e04_seg02_clip_12,A,3.340000000000032,12,"Mary closes her eyes, bows her head, then grabs Howard's hand.",Penny eats and talks to Raj and Howard as they sit together.,0.3728018701076507,s01e04_seg02_clip_12,0.5695225596427917
s01e04_seg02_clip_12,B,3.340000000000032,12,"Mary closes her eyes, bows her head, then grabs Howard's hand.",Raj and Howard enjoy their food while Penny joins in the conversation.,0.3417287170886993,s01e04_seg02_clip_12,0.48820552229881287
s01e04_seg02_clip_12,C,3.340000000000032,12,"Mary closes her eyes, bows her head, then grabs Howard's hand.",Penny chats with Raj and Howard as they all eat their meals.,0.2854364514350891,s01e04_seg02_clip_12,0.5779208540916443
s01e04_seg02_clip_12,D,3.340000000000032,11,"Mary closes her eyes, bows her head, then grabs Howard's hand.",Howard and Raj share a plate of food with Penny nearby.,0.2887498140335083,s01e04_seg02_clip_12,0.5564693808555603
s01e04_seg02_clip_12,E,3.340000000000032,12,"Mary closes her eyes, bows her head, then grabs Howard's hand.","Penny joins Raj and Howard for a meal, chatting and laughing together.",0.3682052195072174,s01e04_seg02_clip_12,0.4900633692741394
s01e04_seg02_clip_12,A,2.398000000000025,11,"Howard glances around himself, then holds Raj's hand.",Raj points at something with his fork while sitting with Howard.,0.7357494831085205,s01e04_seg02_clip_12,0.40262141823768616
s01e04_seg02_clip_12,B,2.398000000000025,10,"Howard glances around himself, then holds Raj's hand.",Howard and Raj sit on a couch eating food together.,0.5641427636146545,s01e04_seg02_clip_12,0.38474270701408386
s01e04_seg02_clip_12,C,2.398000000000025,11,"Howard glances around himself, then holds Raj's hand.",Raj holds a fork and gestures at Howard while they eat.,0.7473645806312561,s01e04_seg02_clip_12,0.47215309739112854
s01e04_seg02_clip_12,D,2.398000000000025,11,"Howard glances around himself, then holds Raj's hand.","Raj and Howard share a meal on the couch, Raj pointing.",0.6495822668075562,s01e04_seg02_clip_12,0.49142616987228394
s01e04_seg02_clip_12,E,2.398000000000025,11,"Howard glances around himself, then holds Raj's hand.","Raj and Howard enjoy a snack on the couch, Raj gesturing.",0.6275807619094849,s01e04_seg02_clip_12,0.42922696471214294
s01e04_seg02_clip_12,A,0.9969999999999573,5,"Later, they all eat.",Raj and Howard sit together.,0.2122861295938491,s01e04_seg02_clip_12,0.6217352151870728
s01e04_seg02_clip_12,B,0.9969999999999573,4,"Later, they all eat.",Penny joins the group.,0.2713482677936554,s01e04_seg02_clip_12,0.5982941389083862
s01e04_seg02_clip_12,C,0.9969999999999573,4,"Later, they all eat.",Mary Cooper sits nearby.,0.0754948332905769,s01e04_seg02_clip_12,0.6748457551002502
s01e04_seg02_clip_12,D,0.9969999999999573,7,"Later, they all eat.",Raj and Howard glance at each other.,0.1815771162509918,s01e04_seg02_clip_12,0.6836873292922974
s01e04_seg02_clip_12,E,0.9969999999999573,5,"Later, they all eat.",Penny chats with Mary Cooper.,0.1932344883680343,s01e04_seg02_clip_12,0.668166995048523
s01e04_seg02_clip_12,A,3.242999999999938,10,"Sheldon steps out of his room, then sneaks down the hallway toward the living room.","Penny eats food while Sheldon walks in, looking at her.",0.4590152502059936,s01e04_seg02_clip_12,0.6775279641151428
