anno_idx,scene_id,cand_id,scene_dur,n_tokens,TTS_speech_dur,human_AD_text,gen_AD_text,tvad_name,AD_start,AD_end,quality_score2,quality_score1,consensus_score,n_action_verbs,verb_density,noun_ratio,pronoun_to_noun_ratio,type_token_ratio,len_diff_from_mean
1731,s1731,E,0.8439999999999372,4,1.6,Sheldon stares.,Sheldon studies the whiteboard.,s01e03_seg02_clip_11,785.931,786.775,0.3767778873443603,0.5908913016319275,0.4039890766143799,0,0.0,0.4,0.0,1.0,-0.7999999999999998
1732,s1732,A,1.4800000000000182,7,2.8,They stand outside Penny's door.,"Penny touches her hair, Leonard looks on.",s01e03_seg02_clip_18,1172.731,1174.211,0.3663986682891846,0.36027029156684875,0.7099391222000122,1,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0
1732,s1732,B,1.4800000000000182,5,2.0,They stand outside Penny's door.,Leonard gazes at Penny's hair.,s01e03_seg02_clip_18,1172.731,1174.211,0.3388933658599853,0.3832622170448303,0.6842359304428101,0,0.0,0.14285714285714285,0.0,1.0,-1.0
1732,s1732,C,1.4800000000000182,6,2.4,They stand outside Penny's door.,"Penny strokes her hair, Leonard observes.",s01e03_seg02_clip_18,1172.731,1174.211,0.3502345085144043,0.3526584804058075,0.6986709833145142,0,0.0,0.25,0.5,1.0,0.0
1732,s1732,D,1.4800000000000182,6,2.4,They stand outside Penny's door.,Penny's hair is touched by her.,s01e03_seg02_clip_18,1172.731,1174.211,0.3674566984176636,0.4469343423843384,0.6156987547874451,0,0.0,0.125,1.0,1.0,0.0
1732,s1732,E,1.4800000000000182,6,2.4,They stand outside Penny's door.,Leonard watches Penny touch her hair.,s01e03_seg02_clip_18,1172.731,1174.211,0.3550769805908203,0.3677809238433838,0.7101876139640808,1,0.14285714285714285,0.14285714285714285,1.0,1.0,0.0
1733,s1733,A,1.6539999999999964,6,2.4,Sheldon spoons scrambled eggs onto a plate.,Sheldon pours food into a bowl.,s01e04_seg02_clip_00,230.446,232.1,0.4652775764465332,0.6469230055809021,0.5954394936561584,0,0.0,0.2857142857142857,0.0,1.0,0.40000000000000036
1733,s1733,B,1.6539999999999964,5,2.0,Sheldon spoons scrambled eggs onto a plate.,Leonard looks at Sheldon's cooking.,s01e04_seg02_clip_00,230.446,232.1,0.383228325843811,0.5452214479446411,0.6006633043289185,1,0.14285714285714285,0.14285714285714285,0.0,1.0,-0.5999999999999996
1733,s1733,C,1.6539999999999964,6,2.4,Sheldon spoons scrambled eggs onto a plate.,Sheldon fills a bowl with food.,s01e04_seg02_clip_00,230.446,232.1,0.4436858654022217,0.6428043842315674,0.5926631689071655,0,0.0,0.2857142857142857,0.0,1.0,0.40000000000000036
1733,s1733,D,1.6539999999999964,5,2.0,Sheldon spoons scrambled eggs onto a plate.,Leonard observes Sheldon serving food.,s01e04_seg02_clip_00,230.446,232.1,0.4387594699859619,0.5395646095275879,0.6178330779075623,0,0.0,0.16666666666666666,0.0,1.0,-0.5999999999999996
1733,s1733,E,1.6539999999999964,6,2.4,Sheldon spoons scrambled eggs onto a plate.,Sheldon prepares a meal for Leonard.,s01e04_seg02_clip_00,230.446,232.1,0.3960037708282471,0.612163245677948,0.6259874701499939,0,0.0,0.14285714285714285,0.0,1.0,0.40000000000000036
1734,s1734,A,1.2309999999999945,6,2.4,"Leonard bows, then leaves.",Leonard prepares to throw a dart.,s01e04_seg02_clip_01,244.916,246.147,0.3215727329254151,0.547518253326416,0.40307289361953735,0,0.0,0.14285714285714285,0.0,1.0,-0.7999999999999998
1734,s1734,B,1.2309999999999945,7,2.8,"Leonard bows, then leaves.",Sheldon eats a sandwich on the couch.,s01e04_seg02_clip_01,244.916,246.147,0.2656978845596313,0.17566590011119843,0.3398405909538269,0,0.0,0.25,0.0,1.0,0.20000000000000018
1734,s1734,C,1.2309999999999945,7,2.8,"Leonard bows, then leaves.",Leonard looks at Sheldon with a dart.,s01e04_seg02_clip_01,244.916,246.147,0.2673654437065124,0.4967462420463562,0.5510711669921875,1,0.125,0.125,0.0,1.0,0.20000000000000018
1734,s1734,D,1.2309999999999945,6,2.4,"Leonard bows, then leaves.",Sheldon reads a piece of paper.,s01e04_seg02_clip_01,244.916,246.147,0.2953436136245727,0.2847462594509125,0.43767625093460083,0,0.0,0.2857142857142857,0.0,1.0,-0.7999999999999998
1734,s1734,E,1.2309999999999945,8,3.2,"Leonard bows, then leaves.",Leonard holds a dart and looks at Sheldon.,s01e04_seg02_clip_01,244.916,246.147,0.3259993195533752,0.4932097792625427,0.5578696131706238,2,0.2222222222222222,0.1111111111111111,0.0,1.0,1.2000000000000002
1735,s1735,A,3.3079999999999927,12,4.8,"Picking up a notebook and the plate of eggs, Sheldon steps into the living room.","Sheldon walks to the kitchen, then eats on the couch with Leonard.",s01e04_seg02_clip_01,247.09,250.398,0.3911478161811829,0.5890827178955078,0.6550309062004089,1,0.07142857142857142,0.14285714285714285,0.0,0.9166666666666666,-0.5999999999999996
1735,s1735,B,3.3079999999999927,12,4.8,"Picking up a notebook and the plate of eggs, Sheldon steps into the living room.","Sheldon throws a dart, then sits with Leonard on the couch, eating.",s01e04_seg02_clip_01,247.09,250.398,0.4294598579406739,0.46757420897483826,0.6374680995941162,0,0.0,0.13333333333333333,0.0,1.0,-0.5999999999999996
1735,s1735,C,3.3079999999999927,14,5.6,"Picking up a notebook and the plate of eggs, Sheldon steps into the living room.","Sheldon eats on the couch, while Leonard joins him with a bowl of food.",s01e04_seg02_clip_01,247.09,250.398,0.3693428754806518,0.5268465280532837,0.6926639676094055,0,0.0,0.1875,0.3333333333333333,1.0,1.4000000000000004
1735,s1735,D,3.3079999999999927,13,5.2,"Picking up a notebook and the plate of eggs, Sheldon steps into the living room.","Sheldon and Leonard sit on the couch, both eating from bowls of food.",s01e04_seg02_clip_01,247.09,250.398,0.3913859367370605,0.4638848304748535,0.6906830668449402,0,0.0,0.2,0.3333333333333333,1.0,0.40000000000000036
1735,s1735,E,3.3079999999999927,12,4.8,"Picking up a notebook and the plate of eggs, Sheldon steps into the living room.","Leonard and Sheldon sit together on the couch, eating from their bowls.",s01e04_seg02_clip_01,247.09,250.398,0.3886647343635559,0.4150559604167938,0.672555148601532,0,0.0,0.14285714285714285,0.5,1.0,-0.5999999999999996
1736,s1736,A,2.033999999999992,8,3.2,"He sets down the fork, then writes in the notebook.","Sheldon writes, then takes a plate of food.",s01e04_seg02_clip_01,273.128,275.162,0.5494518041610719,0.5260258316993713,0.6494170427322388,1,0.1,0.2,0.0,1.0,0.7999999999999998
1736,s1736,B,2.033999999999992,7,2.8,"He sets down the fork, then writes in the notebook.","Sheldon writes on paper, picks up food.",s01e04_seg02_clip_01,273.128,275.162,0.5258727014064789,0.5216131210327148,0.6552103161811829,0,0.0,0.2222222222222222,0.0,1.0,-0.20000000000000018
1736,s1736,C,2.033999999999992,7,2.8,"He sets down the fork, then writes in the notebook.","Sheldon writes, puts down pen, takes food.",s01e04_seg02_clip_01,273.128,275.162,0.539242434501648,0.5233029127120972,0.6668044328689575,1,0.1,0.2,0.0,1.0,-0.20000000000000018
1736,s1736,D,2.033999999999992,7,2.8,"He sets down the fork, then writes in the notebook.","Sheldon writes, then picks up a plate.",s01e04_seg02_clip_01,273.128,275.162,0.555461049079895,0.5609166026115417,0.6152063608169556,0,0.0,0.1111111111111111,0.0,1.0,-0.20000000000000018
1736,s1736,E,2.033999999999992,7,2.8,"He sets down the fork, then writes in the notebook.","Sheldon writes, puts down pen, gets food.",s01e04_seg02_clip_01,273.128,275.162,0.539242434501648,0.5339824557304382,0.6631377935409546,1,0.1,0.2,0.0,1.0,-0.20000000000000018
1737,s1737,A,0.8629999999999995,6,2.4,Penny opens the door.,Sheldon writes and takes a sip.,s01e04_seg02_clip_01,279.904,280.767,0.3875884056091309,0.2305179238319397,0.41564494371414185,1,0.14285714285714285,0.14285714285714285,0.0,1.0,0.7999999999999998
1737,s1737,B,0.8629999999999995,5,2.0,Penny opens the door.,Sheldon picks up a dart.,s01e04_seg02_clip_01,279.904,280.767,0.2940273523330688,0.2770575284957886,0.5239533185958862,0,0.0,0.16666666666666666,0.0,1.0,-0.20000000000000018
1737,s1737,C,0.8629999999999995,6,2.4,Penny opens the door.,Sheldon looks at the dart board.,s01e04_seg02_clip_01,279.904,280.767,0.2754896640777588,0.21044807136058807,0.4749358594417572,1,0.14285714285714285,0.14285714285714285,0.0,1.0,0.7999999999999998
1737,s1737,D,0.8629999999999995,4,1.6,Penny opens the door.,He holds a dart.,s01e04_seg02_clip_01,279.904,280.767,0.2835105657577514,0.12928028404712677,0.3016197085380554,1,0.2,0.2,1.0,1.0,-1.2000000000000002
1737,s1737,E,0.8629999999999995,5,2.0,Penny opens the door.,Sheldon sips from his cup.,s01e04_seg02_clip_01,279.904,280.767,0.3010419845581055,0.222080796957016,0.4199536442756653,0,0.0,0.5,0.3333333333333333,1.0,-0.20000000000000018
1738,s1738,A,1.0179999999999723,5,2.0,Sheldon sits down the plate.,Penny walks out of room.,s01e04_seg02_clip_02,302.237,303.255,0.2549021244049072,0.2454734742641449,0.48568105697631836,1,0.16666666666666666,0.3333333333333333,0.0,1.0,0.40000000000000036
1738,s1738,B,1.0179999999999723,5,2.0,Sheldon sits down the plate.,Sheldon walks out after her.,s01e04_seg02_clip_02,302.237,303.255,0.2343508243560791,0.5163608193397522,0.5077385902404785,1,0.16666666666666666,0.0,1.0,1.0,0.40000000000000036
1738,s1738,C,1.0179999999999723,5,2.0,Sheldon sits down the plate.,"Penny enters, Sheldon looks, exits.",s01e04_seg02_clip_02,302.237,303.255,0.2822695970535278,0.519248366355896,0.6125450134277344,2,0.25,0.5,0.0,1.0,0.40000000000000036
1738,s1738,D,1.0179999999999723,4,1.6,Sheldon sits down the plate.,Sheldon watches Penny leave.,s01e04_seg02_clip_02,302.237,303.255,0.2695696830749511,0.5455104112625122,0.5875686407089233,2,0.4,0.0,0.0,1.0,-0.5999999999999996
1738,s1738,E,1.0179999999999723,4,1.6,Sheldon sits down the plate.,"Penny exits, Sheldon follows.",s01e04_seg02_clip_02,302.237,303.255,0.2497573375701904,0.5468025803565979,0.6251083612442017,0,0.0,0.3333333333333333,0.0,1.0,-0.5999999999999996
1739,s1739,A,0.9979999999999905,4,1.6,He walks into the hallway.,"Penny enters, opens door.",s01e04_seg02_clip_02,304.387,305.385,0.5005212306976319,0.41660329699516296,0.5360676646232605,2,0.3333333333333333,0.5,0.0,1.0,-0.7999999999999998
1739,s1739,B,0.9979999999999905,4,1.6,He walks into the hallway.,"Sheldon stands, Penny approaches.",s01e04_seg02_clip_02,304.387,305.385,0.3706783056259155,0.12238685041666031,0.5741751194000244,0,0.0,0.3333333333333333,0.0,1.0,-0.7999999999999998
1739,s1739,C,0.9979999999999905,6,2.4,He walks into the hallway.,"Penny opens door, looks at Sheldon.",s01e04_seg02_clip_02,304.387,305.385,0.4023720741271973,0.3011985421180725,0.6597704291343689,2,0.25,0.125,0.0,1.0,1.2000000000000002
1739,s1739,D,0.9979999999999905,5,2.0,He walks into the hallway.,"Penny walks in, Sheldon stares.",s01e04_seg02_clip_02,304.387,305.385,0.4603364944458008,0.336215615272522,0.640609622001648,2,0.2857142857142857,0.2857142857142857,0.0,1.0,0.20000000000000018
1739,s1739,E,0.9979999999999905,5,2.0,He walks into the hallway.,"Penny enters, Sheldon looks up.",s01e04_seg02_clip_02,304.387,305.385,0.4304815292358399,0.29290083050727844,0.6587710380554199,2,0.2857142857142857,0.2857142857142857,0.0,1.0,0.20000000000000018
1740,s1740,A,1.6899999999999977,7,2.8,Penny shuts the door.,"Penny enters the room, looking at Sheldon.",s01e04_seg02_clip_02,306.652,308.342,0.4234714031219482,0.628382682800293,0.6298280954360962,2,0.2222222222222222,0.2222222222222222,0.0,1.0,0.0
1740,s1740,B,1.6899999999999977,7,2.8,Penny shuts the door.,Sheldon stands still as Penny walks in.,s01e04_seg02_clip_02,306.652,308.342,0.3953050136566162,0.5996297597885132,0.5284610986709595,1,0.125,0.0,0.0,1.0,0.0
1740,s1740,C,1.6899999999999977,8,3.2,Penny shuts the door.,Penny opens the door and enters the room.,s01e04_seg02_clip_02,306.652,308.342,0.4746701240539551,0.7682511210441589,0.4723220765590668,2,0.2222222222222222,0.2222222222222222,0.0,0.875,1.0
1740,s1740,D,1.6899999999999977,6,2.4,Penny shuts the door.,"Penny enters, gazing at Sheldon Cooper.",s01e04_seg02_clip_02,306.652,308.342,0.4014461040496826,0.5663838982582092,0.6113567352294922,1,0.125,0.25,0.0,1.0,-1.0
1740,s1740,E,1.6899999999999977,7,2.8,Penny shuts the door.,"Penny walks in, focusing on Sheldon Cooper.",s01e04_seg02_clip_02,306.652,308.342,0.3933583498001098,0.6221139430999756,0.6001664400100708,1,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0
1741,s1741,A,2.322999999999979,8,3.2,"Later, she drives as Sheldon sits in the passenger seat.",Penny opens the door and enters the room.,s01e04_seg02_clip_02,308.821,311.144,0.3642516255378723,0.285495787858963,0.7273913621902466,2,0.2222222222222222,0.2222222222222222,0.0,0.875,0.0
1741,s1741,B,2.322999999999979,9,3.6,"Later, she drives as Sheldon sits in the passenger seat.",Penny walks into the room as the door opens.,s01e04_seg02_clip_02,308.821,311.144,0.3550668001174927,0.21431739628314972,0.6970909833908081,2,0.2,0.3,0.0,0.8888888888888888,1.0
1741,s1741,C,2.322999999999979,7,2.8,"Later, she drives as Sheldon sits in the passenger seat.","Penny enters the room, door creaking open.",s01e04_seg02_clip_02,308.821,311.144,0.3297924518585205,0.29506513476371765,0.6726425886154175,2,0.2222222222222222,0.3333333333333333,0.0,1.0,-1.0
1741,s1741,D,2.322999999999979,8,3.2,"Later, she drives as Sheldon sits in the passenger seat.","The door opens, revealing Penny entering the room.",s01e04_seg02_clip_02,308.821,311.144,0.3763329744338989,0.23615579307079315,0.7048643827438354,2,0.2,0.2,0.0,0.875,0.0
1741,s1741,E,2.322999999999979,8,3.2,"Later, she drives as Sheldon sits in the passenger seat.","Penny steps into the room, door opening wide.",s01e04_seg02_clip_02,308.821,311.144,0.3317967891693115,0.24759958684444427,0.6824203729629517,2,0.2,0.4,0.0,1.0,0.0
1742,s1742,A,1.1899999999999977,6,2.4,Sheldon gazes straight ahead.,"Penny drives, Sheldon talks beside her.",s01e04_seg02_clip_02,343.215,344.405,0.2879885196685791,0.5443927645683289,0.6526005268096924,0,0.0,0.25,0.5,1.0,0.20000000000000018
1742,s1742,B,1.1899999999999977,5,2.0,Sheldon gazes straight ahead.,Sheldon talks as Penny drives.,s01e04_seg02_clip_02,343.215,344.405,0.2909007549285888,0.5356261730194092,0.6279296875,0,0.0,0.5,0.0,1.0,-0.7999999999999998
1742,s1742,C,1.1899999999999977,7,2.8,Sheldon gazes straight ahead.,Penny keeps her eyes on the road.,s01e04_seg02_clip_02,343.215,344.405,0.4203653812408447,0.35620900988578796,0.45417070388793945,0,0.0,0.25,0.5,1.0,1.2000000000000002
1742,s1742,D,1.1899999999999977,5,2.0,Sheldon gazes straight ahead.,Sheldon talks while Penny steers.,s01e04_seg02_clip_02,343.215,344.405,0.3288481712341309,0.5525121688842773,0.5988770127296448,0,0.0,0.5,0.0,1.0,-0.7999999999999998
1742,s1742,E,1.1899999999999977,6,2.4,Sheldon gazes straight ahead.,"Penny drives, Sheldon chatters beside her.",s01e04_seg02_clip_02,343.215,344.405,0.290255880355835,0.5687556266784668,0.6357868909835815,0,0.0,0.375,0.3333333333333333,1.0,0.20000000000000018
1743,s1743,A,0.8240000000000123,5,2.0,And he grabs the cart.,"Penny pushes cart, grabs oranges.",s01e04_seg02_clip_04,427.729,428.553,0.6932331323623657,0.5381234288215637,0.5297414660453796,0,0.0,0.5714285714285714,0.0,1.0,0.5999999999999996
1743,s1743,B,0.8240000000000123,4,1.6,And he grabs the cart.,Sheldon watches Penny shop.,s01e04_seg02_clip_04,427.729,428.553,0.3117353916168213,0.27689841389656067,0.45238685607910156,1,0.2,0.2,0.0,1.0,-0.40000000000000036
1743,s1743,C,0.8240000000000123,4,1.6,And he grabs the cart.,Penny picks up oranges.,s01e04_seg02_clip_04,427.729,428.553,0.3521912574768067,0.2879314422607422,0.5309945940971375,0,0.0,0.4,0.0,1.0,-0.40000000000000036
1743,s1743,D,0.8240000000000123,5,2.0,And he grabs the cart.,Penny adds oranges to cart.,s01e04_seg02_clip_04,427.729,428.553,0.4515376091003418,0.34723100066185,0.5452283620834351,0,0.0,0.3333333333333333,0.0,1.0,0.5999999999999996
1743,s1743,E,0.8240000000000123,4,1.6,And he grabs the cart.,Penny and Sheldon converse.,s01e04_seg02_clip_04,427.729,428.553,0.1902887940406799,0.21752125024795532,0.41554397344589233,0,0.0,0.2,0.0,1.0,-0.40000000000000036
1744,s1744,A,1.2299999999999613,5,2.0,Sheldon scans the shelves.,Penny looks at her phone.,s01e04_seg02_clip_04,465.177,466.407,0.2861156702041626,0.24444738030433655,0.30450934171676636,1,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0
1744,s1744,B,1.2299999999999613,6,2.4,Sheldon scans the shelves.,Sheldon takes something from the shelf.,s01e04_seg02_clip_04,465.177,466.407,0.4899707317352295,0.7787643671035767,0.4126260280609131,1,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0
1744,s1744,C,1.2299999999999613,5,2.0,Sheldon scans the shelves.,Penny stands by the shelf.,s01e04_seg02_clip_04,465.177,466.407,0.4521067142486572,0.4043640196323395,0.3807743191719055,0,0.0,0.3333333333333333,0.0,1.0,0.0
1744,s1744,D,1.2299999999999613,4,1.6,Sheldon scans the shelves.,Sheldon examines the item.,s01e04_seg02_clip_04,465.177,466.407,0.4568840980529785,0.7229897379875183,0.39664727449417114,0,0.0,0.2,0.0,1.0,-1.0
1744,s1744,E,1.2299999999999613,5,2.0,Sheldon scans the shelves.,Penny and Sheldon stand together.,s01e04_seg02_clip_04,465.177,466.407,0.2520172119140625,0.4711690843105316,0.43641528487205505,0,0.0,0.0,0.0,1.0,0.0
1745,s1745,A,1.1330000000000382,5,2.0,Penny takes a deep breath.,Penny looks at her phone.,s01e04_seg02_clip_04,466.715,467.848,0.3527506113052368,0.5948323011398315,0.4860073924064636,1,0.16666666666666666,0.3333333333333333,0.5,1.0,0.5999999999999996
1745,s1745,B,1.1330000000000382,5,2.0,Penny takes a deep breath.,Sheldon picks up an item.,s01e04_seg02_clip_04,466.715,467.848,0.2805688858032226,0.2972969710826874,0.34290480613708496,0,0.0,0.16666666666666666,0.0,1.0,0.5999999999999996
1745,s1745,C,1.1330000000000382,4,1.6,Penny takes a deep breath.,Penny examines her phone.,s01e04_seg02_clip_04,466.715,467.848,0.3496734142303467,0.5605392456054688,0.4844723343849182,0,0.0,0.4,0.5,1.0,-0.40000000000000036
1745,s1745,D,1.1330000000000382,4,1.6,Penny takes a deep breath.,Sheldon holds the item.,s01e04_seg02_clip_04,466.715,467.848,0.2729199886322022,0.30193087458610535,0.34191447496414185,1,0.2,0.2,0.0,1.0,-0.40000000000000036
1745,s1745,E,1.1330000000000382,4,1.6,Penny takes a deep breath.,Penny studies her phone.,s01e04_seg02_clip_04,466.715,467.848,0.3318718194961548,0.6040299534797668,0.4811861515045166,0,0.0,0.4,0.5,1.0,-0.40000000000000036
1746,s1746,A,2.094000000000051,7,2.8,Penny turns and faces Sheldon.,"Penny holds grocery bags, talking to Sheldon.",s01e04_seg02_clip_05,488.066,490.16,0.3307760953903198,0.6818930506706238,0.7165722846984863,1,0.1111111111111111,0.2222222222222222,0.0,1.0,-0.40000000000000036
1746,s1746,B,2.094000000000051,7,2.8,Penny turns and faces Sheldon.,"Sheldon looks at Penny, holding grocery bags.",s01e04_seg02_clip_05,488.066,490.16,0.3703959465026856,0.6765984892845154,0.6984804272651672,2,0.2222222222222222,0.2222222222222222,0.0,1.0,-0.40000000000000036
1746,s1746,C,2.094000000000051,9,3.6,Penny turns and faces Sheldon.,"Penny and Sheldon stand in the hallway, holding bags.",s01e04_seg02_clip_05,488.066,490.16,0.3324902057647705,0.5894358158111572,0.6128103137016296,1,0.09090909090909091,0.18181818181818182,0.0,1.0,1.5999999999999996
1746,s1746,D,2.094000000000051,7,2.8,Penny turns and faces Sheldon.,"Penny talks to Sheldon, holding grocery bags.",s01e04_seg02_clip_05,488.066,490.16,0.3441772222518921,0.6798500418663025,0.7165960073471069,1,0.1111111111111111,0.4444444444444444,0.0,1.0,-0.40000000000000036
1746,s1746,E,2.094000000000051,7,2.8,Penny turns and faces Sheldon.,"Sheldon listens to Penny, holding grocery bags.",s01e04_seg02_clip_05,488.066,490.16,0.3428834557533264,0.692204475402832,0.6974936127662659,1,0.1111111111111111,0.2222222222222222,0.0,1.0,-0.40000000000000036
1747,s1747,A,3.266999999999939,12,4.8,"Inside, Sheldon, wearing a colorful poncho and hood, works at a loom.","Sheldon sits at a loom as Mary stands beside him, looking on.",s01e04_seg02_clip_07,619.99,623.257,0.5128375053405761,0.6046741008758545,0.6138143539428711,1,0.07142857142857142,0.07142857142857142,1.0,1.0,-1.0
1747,s1747,B,3.266999999999939,13,5.2,"Inside, Sheldon, wearing a colorful poncho and hood, works at a loom.","Mary talks to Sheldon as he works on the loom, with Leonard observing.",s01e04_seg02_clip_07,619.99,623.257,0.9201501607894896,0.6578851342201233,0.6851161122322083,0,0.0,0.06666666666666667,1.0,1.0,0.0
1747,s1747,C,3.266999999999939,12,4.8,"Inside, Sheldon, wearing a colorful poncho and hood, works at a loom.","Leonard examines the loom as Mary converses with Sheldon, who is weaving.",s01e04_seg02_clip_07,619.99,623.257,0.5260377407073975,0.6703302264213562,0.6448623538017273,0,0.0,0.07142857142857142,1.0,1.0,-1.0
1747,s1747,D,3.266999999999939,14,5.6,"Inside, Sheldon, wearing a colorful poncho and hood, works at a loom.","Mary stands next to Sheldon at the loom, with Leonard watching over his shoulder.",s01e04_seg02_clip_07,619.99,623.257,0.4797616958618164,0.5959931015968323,0.6557183265686035,1,0.0625,0.125,0.5,1.0,1.0
1747,s1747,E,3.266999999999939,14,5.6,"Inside, Sheldon, wearing a colorful poncho and hood, works at a loom.","Sheldon works on the loom as Mary and Leonard stand nearby, engaged in conversation.",s01e04_seg02_clip_07,619.99,623.257,0.6363147497177124,0.7007673382759094,0.6757891774177551,0,0.0,0.125,0.0,1.0,1.0
1748,s1748,A,0.9230000000000018,5,2.0,Sheldon turns around.,Sheldon knits a colorful scarf.,s01e04_seg02_clip_07,626.891,627.814,0.2632945537567139,0.505617082118988,0.2943111062049866,0,0.0,0.16666666666666666,0.0,1.0,0.0
1748,s1748,B,0.9230000000000018,6,2.4,Sheldon turns around.,Leonard and Mary enter the room.,s01e04_seg02_clip_07,626.891,627.814,0.2909530639648437,0.3963925838470459,0.34677213430404663,1,0.14285714285714285,0.14285714285714285,0.0,1.0,1.0
1748,s1748,C,0.9230000000000018,5,2.0,Sheldon turns around.,Mary runs to hug Sheldon.,s01e04_seg02_clip_07,626.891,627.814,0.3334649801254272,0.5856869220733643,0.5007271766662598,0,0.0,0.0,0.0,1.0,0.0
1748,s1748,D,0.9230000000000018,5,2.0,Sheldon turns around.,Sheldon looks up at Mary.,s01e04_seg02_clip_07,626.891,627.814,0.3504935264587402,0.7097030878067017,0.4997507929801941,1,0.16666666666666666,0.0,0.0,1.0,0.0
1748,s1748,E,0.9230000000000018,4,1.6,Sheldon turns around.,Mary hugs Sheldon suddenly.,s01e04_seg02_clip_07,626.891,627.814,0.251058554649353,0.6276082396507263,0.49934548139572144,0,0.0,0.0,0.0,1.0,-1.0
1749,s1749,A,1.8460000000000036,9,3.6,Sheldon walks toward his room.,"Sheldon walks into the living room, looking at Mary.",s01e04_seg02_clip_09,704.53,706.376,0.6012898683547974,0.7240647673606873,0.7519380450248718,2,0.18181818181818182,0.18181818181818182,0.0,1.0,0.0
1749,s1749,B,1.8460000000000036,8,3.2,Sheldon walks toward his room.,"Sheldon enters the living room, gazing at Mary.",s01e04_seg02_clip_09,704.53,706.376,0.4363649368286133,0.6982017159461975,0.7454889416694641,1,0.1,0.2,0.0,1.0,-1.0
1749,s1749,C,1.8460000000000036,9,3.6,Sheldon walks toward his room.,"Sheldon walks into the living room, glancing at Mary.",s01e04_seg02_clip_09,704.53,706.376,0.6012898683547974,0.7297633290290833,0.7345036268234253,1,0.09090909090909091,0.18181818181818182,0.0,1.0,0.0
1749,s1749,D,1.8460000000000036,9,3.6,Sheldon walks toward his room.,"Sheldon enters the living room, looking at Mary Cooper.",s01e04_seg02_clip_09,704.53,706.376,0.4363649368286133,0.6546338200569153,0.7264171838760376,2,0.18181818181818182,0.18181818181818182,0.0,1.0,0.0
1749,s1749,E,1.8460000000000036,10,4.0,Sheldon walks toward his room.,"Sheldon walks into the living room, looking at Mary Cooper.",s01e04_seg02_clip_09,704.53,706.376,0.6012898683547974,0.6980922818183899,0.7442313432693481,2,0.16666666666666666,0.16666666666666666,0.0,1.0,1.0
1750,s1750,A,2.094000000000051,9,3.6,Leonard furrows his brow as he peers at Mary.,Mary holds a black bag and looks at Leonard.,s01e04_seg02_clip_09,720.209,722.303,0.4447762012481689,0.5317956805229187,0.624799370765686,2,0.2,0.1,0.0,1.0,0.1999999999999993
1750,s1750,B,2.094000000000051,8,3.2,Leonard furrows his brow as he peers at Mary.,"Leonard listens as Mary speaks, eyes on her.",s01e04_seg02_clip_09,720.209,722.303,0.4725110411643982,0.6230645775794983,0.5511914491653442,0,0.0,0.1,1.0,1.0,-0.8000000000000007
1750,s1750,C,2.094000000000051,8,3.2,Leonard furrows his brow as he peers at Mary.,"Mary holds a black bag, gazing at Leonard.",s01e04_seg02_clip_09,720.209,722.303,0.427835464477539,0.522322416305542,0.6170792579650879,1,0.1,0.1,0.0,1.0,-0.8000000000000007
1750,s1750,D,2.094000000000051,9,3.6,Leonard furrows his brow as he peers at Mary.,"Mary talks to Leonard, her eyes fixed on him.",s01e04_seg02_clip_09,720.209,722.303,0.4497750520706177,0.7025044560432434,0.5592929720878601,0,0.0,0.09090909090909091,2.0,1.0,0.1999999999999993
1750,s1750,E,2.094000000000051,10,4.0,Leonard furrows his brow as he peers at Mary.,"Mary Cooper holds a black bag, focused on Leonard Hofstadter.",s01e04_seg02_clip_09,720.209,722.303,0.3444802403450012,0.33521753549575806,0.47439950704574585,1,0.08333333333333333,0.08333333333333333,0.0,1.0,1.1999999999999993
1751,s1751,A,1.2110000000000127,5,2.0,They all step into the living room.,Mary holds food for Penny.,s01e04_seg02_clip_10,799.711,800.922,0.2488678932189941,0.05736250802874565,0.48733288049697876,1,0.16666666666666666,0.16666666666666666,0.0,1.0,-0.20000000000000018
1751,s1751,B,1.2110000000000127,5,2.0,They all step into the living room.,Raj looks at the plate.,s01e04_seg02_clip_10,799.711,800.922,0.271470832824707,0.04490380361676216,0.1262982338666916,1,0.16666666666666666,0.16666666666666666,0.0,1.0,-0.20000000000000018
1751,s1751,C,1.2110000000000127,5,2.0,They all step into the living room.,Mary talks to Penny nearby.,s01e04_seg02_clip_10,799.711,800.922,0.2980107307434082,0.14910748600959778,0.4113014340400696,0,0.0,0.0,0.0,1.0,-0.20000000000000018
1751,s1751,D,1.2110000000000127,6,2.4,They all step into the living room.,Penny holds a plate of food.,s01e04_seg02_clip_10,799.711,800.922,0.3026896953582764,0.003760342253372073,0.4288467466831207,1,0.14285714285714285,0.2857142857142857,0.0,1.0,0.7999999999999998
1751,s1751,E,1.2110000000000127,5,2.0,They all step into the living room.,Mary and Penny sit together.,s01e04_seg02_clip_10,799.711,800.922,0.3653872966766358,0.25333237648010254,0.4213448464870453,0,0.0,0.0,0.0,1.0,-0.20000000000000018
